"DateID","LabID","CRA","Error","Material","Species","SiteID","SiteName","Longitude","Latitude","Region","cat","cat2","Region2"
218061,"GrN-6167",2950,35,"grain (charred)","Hordeum vulgare",18880,"Itford Hill",0.0452,50.8273,"SEEngland","barley","Wheat + Barley","england_wales"
218062,"GrN-6168",3710,55,"grain (charred)","Hordeum vulgare",8993,"Ness of Gruting, Sandsting, Shetland",-1.5019,60.219,"Scotland","barley","Wheat + Barley","sea"
205023,"GU-1049",4570,65,"nutshell (charred)","Corylus avellana",17690,"Meldon Bridge",-3.2637,55.6496,"Scotland","hazelnut","Hazelnut","scotland_main"
56587,"GU-11071",4710,55,"nutshell (charred)","Corylus avellana",18935,"Maybury Park, Edinburgh",-3.3173,55.934,"Scotland","hazelnut","Hazelnut","scotland_main"
218187,"GU-1222",3260,180,"grain (charred)","Hordeum vulgare",19259,"Point of Buckquoy",-3.3251,59.1351,"Scotland","barley","Wheat + Barley","sea"
205112,"GU-12914",3260,35,"grain (charred)","Hordeum vulgare",19279,"Jarlshof, Shetland",-1.2907,59.8692,"Scotland","barley","Wheat + Barley","sea"
205113,"GU-12915",3370,35,"grain (charred)","Hordeum vulgare",19279,"Jarlshof, Shetland",-1.2907,59.8692,"Scotland","barley","Wheat + Barley","sea"
205114,"GU-12916",3455,35,"grain (charred)","Hordeum vulgare",19279,"Jarlshof, Shetland",-1.2907,59.8692,"Scotland","barley","Wheat + Barley","sea"
218286,"GU-1421",4745,160,"grain (charred)","Triticum dicoccum",18911,"Balbridie",-2.4409,57.0534,"Scotland","wheat","Wheat + Barley","scotland_main"
205314,"GU-18956",4890,35,"grain","Triticum dicoccum",19431,"A13 Woolwich, Manor Way, Newham",0.0647,51.512,"SEEngland","wheat","Wheat + Barley","england_wales"
218532,"GU-2211",7140,130,"nutshell (charred)","incl Corylus avellana",19424,"Farm Fields, Kinloch, Rum",-6.28,57.016,"Scotland","hazelnut","Hazelnut","scottish_isles"
205770,"GU-3263",3260,50,"charcoal/grain (charred)","Corylus,Alnus,Hordeum",19386,"Balfarg Riding School",-3.1546,56.2154,"Scotland","barley","Wheat + Barley","scotland_main"
205771,"GU-3264",3180,50,"charcoal/grain (charred)","Corylus,Alnus,Hordeum",19386,"Balfarg Riding School",-3.1546,56.2154,"Scotland","barley","Wheat + Barley","scotland_main"
206485,"GU-9276",4455,45,"nutshell","Corylus avellana",19863,"Taplow Mill, Taplow",-0.696,51.5286,"SEEngland","hazelnut","Hazelnut","england_wales"
206486,"GU-9282",4425,45,"nutshell","Corylus avellana",19864,"Eton Rowing Lake, Dorney (Lake End Road West)",-0.6653,51.5069,"SEEngland","hazelnut","Hazelnut","england_wales"
206487,"GU-9284",4410,45,"nutshell","Corylus avellana",19864,"Eton Rowing Lake, Dorney (Lake End Road West)",-0.6653,51.5069,"SEEngland","hazelnut","Hazelnut","england_wales"
21287,"GU-9611",4470,65,"nutshell","Corylus avellana",4291,"Milton of Leys, Inverness",-4.1712,57.4469,"Scotland","hazelnut","Hazelnut","scotland_main"
21307,"GU-9612",4445,75,"nutshell","Corylus avellana",4291,"Milton of Leys, Inverness",-4.1712,57.4469,"Scotland","hazelnut","Hazelnut","scotland_main"
21309,"GU-9613",4490,50,"nutshell (charred)","Corylus avellana",4291,"Milton of Leys, Inverness",-4.1712,57.4469,"Scotland","hazelnut","Hazelnut","scotland_main"
70443,"GU-9806",5835,45,"nutshell","Corylus avellana",19869,"Gallow Hill, Girvan",-4.8387,55.2575,"Scotland","hazelnut","Hazelnut","scotland_main"
218827,"HAR-1140",4320,80,"nutshell (charred)","Corylus avellana",16801,"Ogmore-by-Sea",-3.6371,51.4674,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
219004,"HAR-1695",3790,70,"charcoal/nutshells","Corylus avellana",20007,"Bridget's Farm",-1.2675,51.1078,"SEEngland","hazelnut","Hazelnut","england_wales"
219087,"HAR-1931",2880,80,"grain (charred)","Hordeum vulgare",20045,"Park Lane, Godmanchester",-0.174,52.3216,"SEEngland","barley","Wheat + Barley","england_wales"
219185,"HAR-2369",4520,80,"nutshell (charred)","Corylus avellana",20020,"Hambledon Hill",-2.2159,50.9096,"SEEngland","hazelnut","Hazelnut","england_wales"
219330,"HAR-2836",4660,90,"nutshells (charred)","Corylus avellana",20058,"Port Charlotte, Islay",-6.385,55.7335,"Scotland","hazelnut","Hazelnut","scottish_isles"
206844,"HAR-2907",4170,80,"charcoal/nutshells","Quercus,Pomoideae,Corylus/Alnus,Ilex",20196,"Christchurch: Bargates, site Xl7",-1.7781,50.7369,"SEEngland","hazelnut","Hazelnut","england_wales"
219360,"HAR-2940",3020,70,"grain (charred)","Hordeum vulgare?",20204,"Black Patch",0.1235,50.858,"SEEngland","barley","Wheat + Barley","england_wales"
219498,"HAR-3486",4940,70,"nutshells (charred)","Corylus avellana",20058,"Port Charlotte, Islay",-6.385,55.7335,"Scotland","hazelnut","Hazelnut","scottish_isles"
219499,"HAR-3487",5020,90,"nutshells (charred)","Corylus avellana",20058,"Port Charlotte, Islay",-6.385,55.7335,"Scotland","hazelnut","Hazelnut","scottish_isles"
219534,"HAR-3735",2970,80,"grain (charred)","Hordeum vulgare?",20204,"Black Patch",0.1235,50.858,"SEEngland","barley","Wheat + Barley","england_wales"
219535,"HAR-3736",3080,70,"grain (charred)","Hordeum vulgare?",20204,"Black Patch",0.1235,50.858,"SEEngland","barley","Wheat + Barley","england_wales"
219564,"HAR-3908",3600,80,"charcoal/nutshell","Quercus,Corylus avellana",20357,"Ardleigh",0.988,51.9247,"SEEngland","hazelnut","Hazelnut","england_wales"
219735,"HAR-4568",6450,110,"nutshell (charred)","Corylus avellana",20189,"Poldowrian",-5.1411,50.0094,"NWEnglandWales","hazelnut","Hazelnut","sea"
220169,"HAR-6505",4130,120,"charcoal/nutshell","Corylus avellana",20614,"Newton Cliffs",-0.7636,53.2447,"SEEngland","hazelnut","Hazelnut","england_wales"
220650,"HAR-9161",4960,80,"charcoal/nutshells","Quercus,Corylus",20757,"Flagstones, Dorchester",-2.4192,50.7084,"SEEngland","hazelnut","Hazelnut","england_wales"
220770,"I-5972",4705,115,"nutshell (charred)","Corylus avellana",17123,"Cadbury Castle, South Cadbury",-2.5316,51.0244,"SEEngland","hazelnut","Hazelnut","england_wales"
207683,"KIA-30432",4903,42,"nutshell (charred)","Corylus avellana",17620,"Llandegai",-4.1065,53.2133,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
207684,"KIA-30433",4899,29,"nutshell (charred)","Corylus avellana",17620,"Llandegai",-4.1065,53.2133,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
207685,"KIA-30434",4924,30,"grain (charred)","Triticum dicoccum",17620,"Llandegai",-4.1065,53.2133,"NWEnglandWales","wheat","Wheat + Barley","england_wales"
207686,"KIA-30435",4958,30,"nutshell (charred)","Corylus avellana",17620,"Llandegai",-4.1065,53.2133,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
207710,"KIA-31080",4832,32,"nutshell (charred)","Corylus avellana",17620,"Llandegai",-4.1065,53.2133,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
207711,"KIA-31081",4952,29,"nutshell (charred)","Corylus avellana",17620,"Llandegai",-4.1065,53.2133,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
207712,"KIA-31082",4871,30,"nutshell (charred)","Corylus avellana",17620,"Llandegai",-4.1065,53.2133,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
207713,"KIA-31083",4993,29,"nutshell (charred)","Corylus avellana",17620,"Llandegai",-4.1065,53.2133,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
207714,"KIA-31084",4899,29,"nutshell (charred)","Corylus avellana",17620,"Llandegai",-4.1065,53.2133,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
207715,"KIA-31085",4989,26,"nutshell (charred)","Corylus avellana",17620,"Llandegai",-4.1065,53.2133,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
207716,"KIA-31086",4912,29,"grain (charred)","Triticum",17620,"Llandegai",-4.1065,53.2133,"NWEnglandWales","wheat","Wheat + Barley","england_wales"
207718,"KIA-31088",4630,31,"nutshell (charred)","Corylus avellana",17620,"Llandegai",-4.1065,53.2133,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
207719,"KIA-31089",4946,34,"nutshell (charred)","Corylus avellana",17620,"Llandegai",-4.1065,53.2133,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
207721,"KIA-37133",3820,30,"nutshell","Corylus avellana",20905,"West Malling",0.4088,51.2944,"SEEngland","hazelnut","Hazelnut","england_wales"
207722,"KIA-37134",3790,30,"nutshell","Corylus avellana",20905,"West Malling",0.4088,51.2944,"SEEngland","hazelnut","Hazelnut","england_wales"
207728,"KIA-9530",4736,32,"nutshell (charred)","Corylus avellana",20911,"St Helen's Avenue, Benson",-1.1038,51.6177,"SEEngland","hazelnut","Hazelnut","england_wales"
207729,"KIA-9531",4697,35,"nutshell (charred)","Corylus avellana",20911,"St Helen's Avenue, Benson",-1.1038,51.6177,"SEEngland","hazelnut","Hazelnut","england_wales"
220846,"NPL-132",5000,95,"nutshell (charred)","Corylus avellana",20947,"Coygan Camp",-4.4864,51.7538,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
207793,"NZA-11464",4974,60,"nutshell (charred)","Corylus avellana",19859,"White Horse Stone, Aylesford",0.4889,51.314,"SEEngland","hazelnut","Hazelnut","england_wales"
207796,"NZA-11936",3523,45,"grain (charred)","cf Triticum",20974,"Sandway Road, Lenham",0.6913,51.233,"SEEngland","wheat","Wheat + Barley","england_wales"
207815,"NZA-14901",3135,65,"grain (waterlogged,chaff)","Triticum spelta",20985,"Heathrow T5, Farmstead 3",-0.4869,51.4707,"SEEngland","wheat","Wheat + Barley","england_wales"
207832,"NZA-18338",4473,40,"nutshell","Corylus avellana",21002,"Old Sarum, Pipeline",-1.9922,51.2463,"SEEngland","hazelnut","Hazelnut","england_wales"
207833,"NZA-18339",4477,40,"nutshell","Corylus avellana",21002,"Old Sarum, Pipeline",-1.9922,51.2463,"SEEngland","hazelnut","Hazelnut","england_wales"
207834,"NZA-18340",4473,40,"nutshell","Corylus avellana",21002,"Old Sarum, Pipeline",-1.9922,51.2463,"SEEngland","hazelnut","Hazelnut","england_wales"
207835,"NZA-18341",3020,40,"grain","Hordeum vulgare",21002,"Old Sarum, Pipeline",-1.9922,51.2463,"SEEngland","barley","Wheat + Barley","england_wales"
207836,"NZA-18462",4718,40,"nutshell (charred)","Corylus avellana",21004,"South Stoke, Newbury Reinforcement Pipeline",-1.1123,51.5502,"SEEngland","hazelnut","Hazelnut","england_wales"
207837,"NZA-18463",4726,45,"nutshell (charred)","Corylus avellana",21004,"South Stoke, Newbury Reinforcement Pipeline",-1.1123,51.5502,"SEEngland","hazelnut","Hazelnut","england_wales"
207838,"NZA-18464",4673,40,"nutshell (charred)","Corylus avellana",21004,"South Stoke, Newbury Reinforcement Pipeline",-1.1123,51.5502,"SEEngland","hazelnut","Hazelnut","england_wales"
207839,"NZA-18465",4708,40,"nutshell (charred)","Corylus avellana",21004,"South Stoke, Newbury Reinforcement Pipeline",-1.1123,51.5502,"SEEngland","hazelnut","Hazelnut","england_wales"
207840,"NZA-18466",4752,40,"nutshell (charred)","Corylus avellana",21005,"South Stoke",-1.123,51.557,"SEEngland","hazelnut","Hazelnut","england_wales"
207841,"NZA-18467",4710,40,"nutshell (charred)","Corylus avellana",21004,"South Stoke, Newbury Reinforcement Pipeline",-1.1123,51.5502,"SEEngland","hazelnut","Hazelnut","england_wales"
207842,"NZA-18501",4701,40,"nutshell (charred)","Corylus avellana",21004,"South Stoke, Newbury Reinforcement Pipeline",-1.1123,51.5502,"SEEngland","hazelnut","Hazelnut","england_wales"
207843,"NZA-18502",4668,40,"nutshell (charred)","Corylus avellana",21004,"South Stoke, Newbury Reinforcement Pipeline",-1.1123,51.5502,"SEEngland","hazelnut","Hazelnut","england_wales"
220888,"NZA-19918",4482,35,"nutshell (charred)","Corylus avellana",21010,"Little Stock Farm, Mersham",0.9286,51.1163,"SEEngland","hazelnut","Hazelnut","england_wales"
220889,"NZA-20027",3774,40,"nutshells","Corylus avellana",21011,"Beechbrook Wood, Hothfield",0.8342,51.1799,"SEEngland","hazelnut","Hazelnut","england_wales"
207851,"NZA-20419",3742,40,"nutshell (charred)","Corylus avellana",20975,"Eyhorne Street, Hollingbourne",0.6307,51.2621,"SEEngland","hazelnut","Hazelnut","england_wales"
207852,"NZA-20420",3648,35,"nutshell (charred)","Corylus avellana",20975,"Eyhorne Street, Hollingbourne",0.6307,51.2621,"SEEngland","hazelnut","Hazelnut","england_wales"
223065,"NZA-20599",4775,30,"nutshell (charred)","Corylus avellana",21008,"Saltwood Tunnel, Ashford",1.1698,51.0984,"SEEngland","hazelnut","Hazelnut","england_wales"
225456,"NZA-20600",4742,30,"nutshells (charred)","Corylus avellana",21008,"Saltwood Tunnel, Ashford",1.1698,51.0984,"SEEngland","hazelnut","Hazelnut","england_wales"
207854,"NZA-20915",3030,30,"nutshell","Corylus avellana",21017,"Stanstead Airport, MTCP",0.2524,51.8798,"SEEngland","hazelnut","Hazelnut","england_wales"
220890,"NZA-20960",4741,35,"nutshell","Corylus avellana",21017,"Stanstead Airport, MTCP",0.2524,51.8798,"SEEngland","hazelnut","Hazelnut","england_wales"
220891,"NZA-20962",3053,30,"nutshell","Corylus avellana",21018,"Stansted Airport",0.2427,51.8782,"SEEngland","hazelnut","Hazelnut","england_wales"
207862,"NZA-21170",3864,35,"nutshells (charred)","Corylus avellana",21011,"Beechbrook Wood, Hothfield",0.8342,51.1799,"SEEngland","hazelnut","Hazelnut","england_wales"
207867,"NZA-21490",3064,50,"grain (charred)","Hordeum vulgare",19859,"White Horse Stone, Aylesford",0.4889,51.314,"SEEngland","barley","Wheat + Barley","england_wales"
207868,"NZA-21491",4196,60,"nutshell (charred)","Corylus avellana",19859,"White Horse Stone, Aylesford",0.4889,51.314,"SEEngland","hazelnut","Hazelnut","england_wales"
207869,"NZA-21493",4155,30,"nutshell (charred)","Corylus avellana",19859,"White Horse Stone, Aylesford",0.4889,51.314,"SEEngland","hazelnut","Hazelnut","england_wales"
220894,"NZA-21504",5007,75,"grain (charred)","Triticum",19859,"White Horse Stone, Aylesford",0.4889,51.314,"SEEngland","wheat","Wheat + Barley","england_wales"
207873,"NZA-21840",3079,30,"grain (charred)","Hordeum vulgare",19859,"White Horse Stone, Aylesford",0.4889,51.314,"SEEngland","barley","Wheat + Barley","england_wales"
220896,"NZA-21960",4877,25,"nutshell (charred)","Corylus avellana",17870,"Northborough",-0.2926,52.6615,"SEEngland","hazelnut","Hazelnut","england_wales"
220901,"NZA-23230",3126,30,"grain","Hordeum vulgare",21028,"Stanstead Airport, LTCP",0.2115,51.8806,"SEEngland","barley","Wheat + Barley","england_wales"
207900,"NZA-24076",4728,30,"nutshell (charred)","Corylus avellana",21032,"Parnwell Way, Peterborough",-0.2003,52.594,"SEEngland","hazelnut","Hazelnut","england_wales"
207901,"NZA-24077",4736,35,"nutshell (charred)","Corylus avellana",21032,"Parnwell Way, Peterborough",-0.2003,52.594,"SEEngland","hazelnut","Hazelnut","england_wales"
220903,"NZA-25412",3043,30,"grain","Hordeum vulgare",21017,"Stanstead Airport, MTCP",0.2524,51.8798,"SEEngland","barley","Wheat + Barley","england_wales"
207908,"NZA-25898",4846,30,"grain","Hordeum vulgare",21035,"Shenstone linear feature, site 13, M6 Toll Area",-1.8377,52.6496,"NWEnglandWales","barley","Wheat + Barley","england_wales"
224661,"NZA-26510",4951,35,"grain (spikelets)","Triticum dicoccum",21049,"Westwood Cross, Thanet",1.3911,51.3581,"SEEngland","wheat","Wheat + Barley","england_wales"
207910,"NZA-26511",3265,30,"grain","Hordeum vulgare",21049,"Westwood Cross, Thanet",1.3485,51.3603,"SEEngland","barley","Wheat + Barley","england_wales"
207911,"NZA-26512",3149,35,"grain","Hordeum vulgare",21049,"Westwood Cross, Thanet",1.3485,51.3603,"SEEngland","barley","Wheat + Barley","england_wales"
207918,"NZA-26682",3474,30,"grain (charred)","Hordeum vulgare",20900,"Parc Bryn Cegin",-4.1101,53.2119,"NWEnglandWales","barley","Wheat + Barley","england_wales"
207952,"NZA-26829",3271,35,"nutshell (charred)","Corylus avellana",17620,"Llandegai",-4.1049,53.2126,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
207955,"NZA-26832",4732,40,"nutshell (charred)","Corylus avellana",17620,"Llandegai",-4.1055,53.212,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
207962,"NZA-26839",5639,40,"nutshell (charred)","Corylus avellana",17620,"Llandegai",-4.1055,53.212,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
207964,"NZA-26988",3276,45,"grain (charred)","Hordeum vulgare",20900,"Parc Bryn Cegin",-4.1049,53.2126,"NWEnglandWales","barley","Wheat + Barley","england_wales"
74258,"NZA-28443",3844,35,"nutshell (charred)","Corylus avellana",21061,"Ebbsfleet River Crossing ARC ERC 01",0.3265,51.4418,"SEEngland","hazelnut","Hazelnut","england_wales"
207974,"NZA-29932",3040,30,"grain","Triticum dicoccum",21077,"High House, West Thurrock",0.3833,51.4893,"SEEngland","wheat","Wheat + Barley","england_wales"
57558,"NZA-30302",3316,30,"grain (charred)","Hordeum vulgare nudum",21079,"Mercia Marina, Willington",-1.5551,52.8581,"NWEnglandWales","barley","Wheat + Barley","england_wales"
57570,"NZA-30351",3465,25,"grain (charred)","Triticum",21079,"Mercia Marina, Willington",-1.5551,52.8581,"NWEnglandWales","wheat","Wheat + Barley","england_wales"
207990,"NZA-31030",2952,35,"grain","Hordeum vulgare",16942,"Poundbury, Dorchester",-2.4511,50.7188,"SEEngland","barley","Wheat + Barley","england_wales"
62428,"NZA-31036",5075,40,"nutshells","Corylus avellana",21082,"Horton Quarry",-0.5388,51.4652,"SEEngland","hazelnut","Hazelnut","england_wales"
207991,"NZA-31069",3133,35,"grain (charred)","Triticum dicoccum",21081,"Imperial College Sports Ground, Harlington",-0.4427,51.4884,"SEEngland","wheat","Wheat + Barley","england_wales"
207992,"NZA-31070",4902,40,"grain","Hordeum vulgare nudum",16942,"Poundbury, Dorchester",-2.4511,50.7188,"SEEngland","barley","Wheat + Barley","england_wales"
207993,"NZA-31079",3037,35,"grain","Triticum dicoccum",21084,"RMC Land, Harlington",-0.4418,51.4932,"SEEngland","wheat","Wheat + Barley","england_wales"
71126,"NZA-31084",3037,35,"grain (charred)","Triticum dicoccum",21081,"Imperial College Sports Ground, Harlington",-0.4427,51.4884,"SEEngland","wheat","Wheat + Barley","england_wales"
207994,"NZA-32459",4057,20,"nutshell","Corylus avellana",21087,"Boscombe Down, Amesbury",-1.7687,51.1686,"SEEngland","hazelnut","Hazelnut","england_wales"
207995,"NZA-32460",3793,20,"grain","Hordeum vulgare nudum",21087,"Boscombe Down, Amesbury",-1.7687,51.1686,"SEEngland","barley","Wheat + Barley","england_wales"
207996,"NZA-32507",4129,25,"nutshell","Corylus avellana",21087,"Boscombe Down, Amesbury",-1.7687,51.1686,"SEEngland","hazelnut","Hazelnut","england_wales"
225490,"NZA-32689",6108,55,"nutshell","Corylus avellana",21089,"M1 widening",-0.416,51.8216,"SEEngland","hazelnut","Hazelnut","england_wales"
225443,"NZA-32690",6142,55,"nutshell","Corylus avellana",21089,"M1 widening",-0.416,51.8216,"SEEngland","hazelnut","Hazelnut","england_wales"
225393,"NZA-32691",6201,50,"nutshell","Corylus avellana",21089,"M1 widening",-0.416,51.8216,"SEEngland","hazelnut","Hazelnut","england_wales"
225138,"NZA-32692",6125,50,"nutshell","Corylus avellana",21089,"M1 widening",-0.416,51.8216,"SEEngland","hazelnut","Hazelnut","england_wales"
202607,"NZA-32800",6147,55,"nutshell?","Corylus avellana?",21089,"M1 widening",-0.416,51.8216,"SEEngland","hazelnut","Hazelnut","england_wales"
208003,"NZA-32875",4283,25,"nutshell","Corylus avellana",21091,"Kingsmead Quarry, Horton",-0.5388,51.4652,"SEEngland","hazelnut","Hazelnut","england_wales"
208004,"NZA-32878",4877,25,"nutshell","Corylus avellana",21091,"Kingsmead Quarry, Horton",-0.5388,51.4652,"SEEngland","hazelnut","Hazelnut","england_wales"
208005,"NZA-32879",4864,25,"grain (single)","Hordeum vulgare",21091,"Kingsmead Quarry, Horton",-0.5388,51.4652,"SEEngland","barley","Wheat + Barley","england_wales"
208006,"NZA-32889",4918,70,"nutshell","Corylus avellana",21091,"Kingsmead Quarry, Horton",-0.5388,51.4652,"SEEngland","hazelnut","Hazelnut","england_wales"
208007,"NZA-32890",4690,40,"nutshell","Corylus avellana",21091,"Kingsmead Quarry, Horton",-0.5388,51.4652,"SEEngland","hazelnut","Hazelnut","england_wales"
58419,"NZA-32943",3960,35,"nutshells","Corylus avellana",21092,"Olympic Park, trench 120",-0.0195,51.5529,"SEEngland","hazelnut","Hazelnut","england_wales"
208008,"NZA-32950",3628,65,"nutshell","Corylus avellana",21091,"Kingsmead Quarry, Horton",-0.5388,51.4652,"SEEngland","hazelnut","Hazelnut","england_wales"
208009,"NZA-32951",4637,64,"grain (single,spikelet)","Triticum dicoccum/spelta",21091,"Kingsmead Quarry, Horton",-0.5388,51.4652,"SEEngland","wheat","Wheat + Barley","england_wales"
74915,"NZA-33140",4109,30,"nutshell (charred)","Corylus avellana",21097,"Kingshill North, Cirencester",-1.9461,51.7207,"SEEngland","hazelnut","Hazelnut","england_wales"
74916,"NZA-33150",4096,30,"nutshell (charred)","Corylus avellana",21097,"Kingshill North, Cirencester",-1.9461,51.7207,"SEEngland","hazelnut","Hazelnut","england_wales"
74917,"NZA-33151",4182,30,"nutshell (charred)","Corylus avellana",21097,"Kingshill North, Cirencester",-1.9461,51.7207,"SEEngland","hazelnut","Hazelnut","england_wales"
74918,"NZA-33224",4415,25,"nutshell (charred)","Corylus avellana",21097,"Kingshill North, Cirencester",-1.9461,51.7207,"SEEngland","hazelnut","Hazelnut","england_wales"
208011,"NZA-33419",3033,35,"grain","Triticum dicoccum",21091,"Kingsmead Quarry, Horton",-0.5388,51.4652,"SEEngland","wheat","Wheat + Barley","england_wales"
208012,"NZA-33420",3024,35,"grain","Triticum dicoccum",21091,"Kingsmead Quarry, Horton",-0.5388,51.4652,"SEEngland","wheat","Wheat + Barley","england_wales"
208013,"NZA-33478",3312,30,"grain","Triticum dicoccum",21091,"Kingsmead Quarry, Horton",-0.5388,51.4652,"SEEngland","wheat","Wheat + Barley","england_wales"
208014,"NZA-33479",3062,30,"grain","Hordeum vulgare",21091,"Kingsmead Quarry, Horton",-0.5388,51.4652,"SEEngland","barley","Wheat + Barley","england_wales"
208015,"NZA-33480",4077,35,"nutshell","Corylus avellana",21091,"Kingsmead Quarry, Horton",-0.5388,51.4652,"SEEngland","hazelnut","Hazelnut","england_wales"
208017,"NZA-33483",3124,35,"grain","Hordeum vulgare",21091,"Kingsmead Quarry, Horton",-0.5388,51.4652,"SEEngland","barley","Wheat + Barley","england_wales"
208018,"NZA-33496",3108,30,"grain","Hordeum vulgare",21091,"Kingsmead Quarry, Horton",-0.5388,51.4652,"SEEngland","barley","Wheat + Barley","england_wales"
208019,"NZA-33502",3050,30,"grain","Triticum dicoccum",21091,"Kingsmead Quarry, Horton",-0.5388,51.4652,"SEEngland","wheat","Wheat + Barley","england_wales"
208020,"NZA-33781",3482,30,"grain","Triticum dicoccum/spelta",21087,"Boscombe Down, Amesbury",-1.7687,51.1686,"SEEngland","wheat","Wheat + Barley","england_wales"
208021,"NZA-33794",3359,30,"grain","Hordeum vulgare",21087,"Boscombe Down, Amesbury",-1.7687,51.1686,"SEEngland","barley","Wheat + Barley","england_wales"
62467,"NZA-35809",4438,20,"nutshell","Corylus avellana",21101,"Netherfield Farm, South Petherton",-2.7004,51.0038,"SEEngland","hazelnut","Hazelnut","england_wales"
62468,"NZA-35815",4441,20,"nutshell","Corylus avellana",21101,"Netherfield Farm, South Petherton",-2.7004,51.0038,"SEEngland","hazelnut","Hazelnut","england_wales"
62454,"NZA-35816",4951,20,"nutshell (charred)","Corylus avellana",21102,"Netherfield Farm, site 48B, South Petherton",-2.8059,50.9622,"SEEngland","hazelnut","Hazelnut","england_wales"
208022,"NZA-4695",4160,80,"nutshell","Corylus avellana",21106,"Caythorpe pipeline, North Humberside",-0.2873,54.0926,"SEEngland","hazelnut","Hazelnut","england_wales"
220906,"NZA-8671",4761,57,"nutshell (charred)","Corylus avellana",21115,"Duntisburne Grove",-2.013,51.7607,"SEEngland","hazelnut","Hazelnut","england_wales"
220907,"NZA-8672",4717,60,"nutshell (charred)","Corylus avellana",21115,"Duntisburne Grove",-2.013,51.7607,"SEEngland","hazelnut","Hazelnut","england_wales"
220908,"NZA-8679",4672,57,"ceramic residue (charred)/grain (charred)","Hordeum vulgare",21117,"Yarnton Floodplain",-1.3134,51.7952,"SEEngland","barley","Wheat + Barley","england_wales"
220912,"OxA-10060",5565,45,"nutshell (charred)","Corylus avellana",17595,"House of Dun Policies, Den Wood, Fordhouse Barrow",-2.5479,56.7352,"Scotland","hazelnut","Hazelnut","scotland_main"
208077,"OxA-10127",3150,55,"grain (single,charred)","Hordeum vulgare",205338,"Billown Quarry",-4.6495,54.0974,"NWEnglandWales","barley","Wheat + Barley","sea"
220916,"OxA-10140",4495,40,"grain (single,charred)","Hordeum vulgare",205338,"Billown Quarry",-4.6495,54.0974,"NWEnglandWales","barley","Wheat + Barley","sea"
220917,"OxA-10141",4650,39,"grain (single,charred)","Hordeum vulgare",205338,"Billown Quarry",-4.6495,54.0974,"NWEnglandWales","barley","Wheat + Barley","sea"
220928,"OxA-10182",4930,55,"grain (single,charred)","Hordeum vulgare",205338,"Billown Quarry",-4.6495,54.0974,"NWEnglandWales","barley","Wheat + Barley","sea"
222456,"OxA-10214",5035,40,"nutshells (charred)","Corylus avellana",17663,"Whitwell Quarry",-1.2039,53.2675,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
225444,"OxA-10215",4945,40,"nutshells (charred)","Corylus avellana",17663,"Whitwell Quarry",-1.2039,53.2675,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
225519,"OxA-10216",5000,45,"nutshells (charred)","Corylus avellana",17663,"Whitwell Quarry",-1.2039,53.2675,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
223067,"OxA-10219",5005,75,"nutshells (charred)","Corylus avellana",17663,"Whitwell Quarry",-1.2039,53.2675,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
220932,"OxA-10222",4575,55,"grain (single,charred)","Hordeum vulgare",205338,"Billown Quarry",-4.6495,54.0974,"NWEnglandWales","barley","Wheat + Barley","sea"
220933,"OxA-10244",4465,45,"grain (single,charred)","Hordeum vulgare",205338,"Billown Quarry",-4.6495,54.0974,"NWEnglandWales","barley","Wheat + Barley","sea"
220934,"OxA-10245",4440,45,"grain (single,charred)","Hordeum vulgare",205338,"Billown Quarry",-4.6495,54.0974,"NWEnglandWales","barley","Wheat + Barley","sea"
220936,"OxA-10300",4570,65,"grain (single,charred)","Hordeum vulgare",205338,"Billown Quarry",-4.6495,54.0974,"NWEnglandWales","barley","Wheat + Barley","sea"
220937,"OxA-10301",3120,55,"grain (single,charred)","Hordeum vulgare",205338,"Billown Quarry",-4.6495,54.0974,"NWEnglandWales","barley","Wheat + Barley","sea"
73785,"OxA-10369",4385,40,"nutshell (charred)","Corylus avellana",17661,"West Heslerton",-0.5967,54.1743,"SEEngland","hazelnut","Hazelnut","england_wales"
73764,"OxA-10370",4510,40,"nutshell (charred)","Corylus avellana",17661,"West Heslerton",-0.5967,54.1743,"SEEngland","hazelnut","Hazelnut","england_wales"
